"ORF","myStddev","myMean","myCV"
"YKR009C",1.07861640277462,7.91624431082602,0.136253551611531
"YDL157C",0.47601897357983,10.0543944598956,0.0473443702132979
"YER059W",0.27943247519891,7.44937709645077,0.0375108511196251
"YGL059W",0.504445313070922,7.1325831650368,0.070724070284054
"YDR481C",0.863242074766712,10.0881748430284,0.0855696980076898
"YML113W",0.465222908161574,7.44829755967672,0.0624603010868118
"YIL157C",0.833007505947745,9.64167581867578,0.0863965478215127
"YPR003C",0.753287220971702,7.17620619202475,0.104970119421717
"YNR074C",2.9545147524206,4.91668391256008,0.600916146932497
"YLR154C-H",1.38260386775855,8.07824637579342,0.171151485537943
"YKL012W",0.49916992967939,7.82243904274654,0.063812568810268
"YJL147C",0.519332486292818,6.71091415315149,0.0773862508804313
"YDL216C",0.700653937613199,6.12620221034717,0.114370031147485
"YNL320W",0.650619680171229,10.1118472822397,0.0643423166916267
"YHL007C",0.518039771753843,8.97042967382303,0.0577497166345951
"YPL223C",1.47241041390544,5.50279256205749,0.267575126138302
"YKL138C",0.616785529422729,10.055846722486,0.0613360114214475
"YNL126W",0.812440873590125,6.47744000770209,0.125426228976892
"YKL055C",0.446611440404028,5.56678480601867,0.0802278974249485
"YML035C",0.463066835900838,8.92664240228593,0.0518746931973276
"YER087C-B",0.314060147214133,11.9478959154293,0.0262858121159695
"YIL160C",2.32490459060297,4.31199906474187,0.539170940368036
"YLR050C",0.665842818246017,10.6489603164433,0.0625265564393058
"YOR037W",0.862275608174222,7.56534803037157,0.113976991502911
"YOL008W",0.519099287208905,8.48350376329254,0.061189256431406
"YOR072W-B",0.974764570671025,10.4445695576552,0.0933274047618924
"YPL253C",0.518658125458165,6.1179509839244,0.0847764434237863
"YDL048C",0.769171584081763,9.61794413482859,0.0799725568478228
"YDR056C",0.304886747890592,10.4937944110585,0.029054004295081
"YNL083W",0.94900281433848,7.48159567481465,0.126844974733547
"YCR081W",0.988545624966098,5.83629979655058,0.169378828954324
"YDL159W",0.596069213399987,6.78699047940194,0.0878252614629439
"YCR024C-B",0.6004652152977,12.326823462774,0.0487120803758612
"YPL154C",0.722952628937988,12.2477214566624,0.0590275204654269
"YDR020C",0.592517470043784,6.84507257262003,0.0865611669938791
"YOR290C",0.483569099182517,8.33025662050968,0.0580497241815979
"YGR267C",0.172475564149489,10.8494506369367,0.015897170273516
"YNL216W",0.645261507205731,8.14189103163344,0.0792520441134273
"YFL034C-B",0.703534625585651,8.10032923254747,0.0868525964054422
"YEL031W",0.401993406478736,12.0096945895623,0.0334724087678391
"YBR238C",0.575246868294144,7.78084203949328,0.0739311844880489
"YFL045C",0.21830517235095,12.8481985991595,0.0169911112959627
"YGL222C",1.22364113188965,5.20699456935792,0.234999502225434
"YIR021W",0.459963947596375,8.50995492154014,0.0540501038885798
"YHR014W",0.433372088573444,4.02248375468133,0.107737436619623
"YEL006W",0.463830383602927,9.29620438037174,0.0498945983354531
"YDL029W",0.395287488985122,10.7141442008586,0.0368939862647588
"YLR401C",0.553389529689383,7.7580167183989,0.0713313144037142
"YDR447C",0.759835382972322,12.6294522408796,0.0601637639131213
"YOR192C-C",1.00162331202539,8.18440549282686,0.122381926567941
"YER026C",0.418842168471745,10.9258763666174,0.0383348808294648
"YLR287C-A",0.609383689145553,13.291731047426,0.0458468266451692
"YKL195W",1.04780832947555,9.68870433001699,0.108147415153262
"YDR144C",0.600307741040777,9.53796794433644,0.0629387459199037
"YDR439W",0.803150609697119,7.13352091380633,0.112588246309433
"YBR149W",1.09752214010984,11.2285137340663,0.0977442042734519
"YER114C",0.367421261744331,7.70487044527404,0.0476868838164173
"YMR247C",0.503130809141836,9.18023188098236,0.0548058933221626
"YMR076C",0.435587165545681,7.53744947973219,0.0577897293662734
"YGR056W",0.506431092659939,7.76382539170736,0.0652295829837781
"YAL013W",0.628925490230778,7.85015149880899,0.0801163506623022
"YPR002W",0.702556740029713,5.65184231327882,0.124305792887937
"YOR175C",0.835918969385051,9.9801865794174,0.0837578498892
"YDL167C",0.630604405806449,7.10502951258682,0.0887546497434402
"YDR465C",0.78284337969296,8.38848868448352,0.0933235305116418
"YJL201W",0.328078286702959,7.41481416829077,0.0442463262405113
"YDR495C",0.685319807907948,6.0655490192014,0.112985618571125
"YDR501W",0.761810343727299,5.30722546165295,0.143542110511738
"YHL010C",0.973873147308672,5.48656466772283,0.177501443305301
"YHR152W",0.672528241151747,8.07402682519197,0.0832952695987305
"YER035W",1.35662470771164,8.93999649459202,0.151747789669972
"YHR002W",0.462795549992958,7.7957103249177,0.0593654113229052
"YPL020C",0.415674244799079,8.21235403731459,0.0506157239337678
"YLR286C",0.895847745324238,11.260686136801,0.0795553427598448
"YKL061W",0.925545619067941,5.99855944652199,0.154294648126656
"YHR131C",0.62689795013397,7.27417364810165,0.0861813286925824
"YJL185C",0.942061071298905,6.89351018710405,0.136659125137909
"YMR317W",0.703996331352361,3.82792204857776,0.183910832670672
"YIL125W",0.748523626323703,8.8774846141789,0.0843170851716464
"YPL065W",0.498433503011149,8.40265062553428,0.0593186037625426
"YGR130C",0.793097275990204,8.32354288849062,0.0952836173988914
"YDL049C",1.31495526173128,6.62603356172417,0.198452852597552
"YBR065C",0.684729449971258,6.14724522782626,0.111388016028992
"YJR082C",0.840503827467756,8.20848298571851,0.102394538543858
"YMR182C",1.16313755701241,5.90254997977017,0.197056790878322
"YPL264C",0.857620278495694,7.47376418645529,0.11475078114586
"YPL199C",0.574379844124703,10.0025820073358,0.0574231577110248
